ALAND,AWATER,BASIN,CBSAFP,CLASSFP,COUNTYFP,COUNTYNS,CSAFP,FID_inland,FID_tl_2015_us_county,FUNCSTAT,GEOID,HUC12,HU_12_NAME,INTPTLAT,INTPTLON,LSAD,METDIVFP,MTFCC,NAME,NAMELSAD,STATEFP,SUBBASIN,SUBREGION,Shape_Area,Shape_Length
1273423252.0,7322093.0,Pamlico,39580,H1,069,01008553,450,4114,182,A,37069,030201010302,Lynch Creek,+36.0882406,-078.2830903,06, ,G4020,Franklin,Franklin County,37,Upper Tar,Neuse-Pamlico,60715724.0756,36904.2269703
656633631.0,42196853.0,Pamlico,25780,H1,181,01008591,450,4114,3069,A,37181,030201010302,Lynch Creek,+36.3654806,-078.4054343,06, ,G4020,Vance,Vance County,37,Upper Tar,Neuse-Pamlico,30687552.8473,27212.1249916
1162543117.0,17531433.0,Roanoke,49180,H1,169,01008586,268,4115,671,A,37169,030101030301,Snow Creek,+36.3935056,-080.2661995,06, ,G4020,Stokes,Stokes County,37,Upper Dan,Chowan-Roanoke,113455576.211,54496.8771727
1007613021.0,531404547.0,Albemarle-Chowan,28620,H1,177,01026332,545,4116,1854,A,37177,030102050903,Goose Creek-Alligator River,+35.8704196,-076.1653454,06, ,G4020,Tyrrell,Tyrrell County,37,Albemarle,Chowan-Roanoke,51926692.8405,36047.6834826
992626969.0,3054395166.0,Albemarle-Chowan,28620,H1,055,01026133,545,4116,3157,A,37055,030102050903,Goose Creek-Alligator River,+35.6062688,-075.7675364,06, ,G4020,Dare,Dare County,37,Albemarle,Chowan-Roanoke,65226548.5966,43784.9038308
1374998243.0,14526326.0,Pamlico,37080,H1,077,01008556,450,4117,1136,A,37077,030201010105,Rocky Creek-Tar River,+36.2998840,-078.6576338,06, ,G4020,Granville,Granville County,37,Upper Tar,Neuse-Pamlico,113773752.805,56810.499339
1015343286.0,31216352.0,Roanoke,20500,H1,145,01008577,450,4118,291,A,37145,030101040504,Middle South Hyco Creek,+36.3863362,-078.9656441,06, ,G4020,Person,Person County,37,Lower Dan,Chowan-Roanoke,63044022.0762,36382.9511325
1100481969.0,8622997.0,Roanoke, ,H1,033,01008542, ,4118,1238,A,37033,030101040504,Middle South Hyco Creek,+36.3942984,-079.3396090,06, ,G4020,Caswell,Caswell County,37,Lower Dan,Chowan-Roanoke,7903388.15334,13940.2540107
1875375079.0,18371242.0,Pamlico,40260,H1,083,01008559,468,4119,882,A,37083,030201020504,Town of Bricks-Fishing Creek,+36.2514375,-077.6448423,06, ,G4020,Halifax,Halifax County,37,Fishing,Neuse-Pamlico,48673869.8254,69279.50535
1308595511.0,3616270.0,Pamlico,40580,H1,065,01008551,468,4119,2172,A,37065,030201020504,Town of Bricks-Fishing Creek,+35.9170554,-077.6026551,06, ,G4020,Edgecombe,Edgecombe County,37,Fishing,Neuse-Pamlico,40593908.516,63598.5078307
1399639558.0,6132521.0,Pamlico,40580,H1,127,01008574,468,4119,2959,A,37127,030201020504,Town of Bricks-Fishing Creek,+35.9659447,-077.9875546,06, ,G4020,Nash,Nash County,37,Fishing,Neuse-Pamlico,7215496.66802,13517.5968971
1162543117.0,17531433.0,Roanoke,49180,H1,169,01008586,268,4120,671,A,37169,030101030409,Town of Mayodan-Mayo River,+36.3935056,-080.2661995,06, ,G4020,Stokes,Stokes County,37,Upper Dan,Chowan-Roanoke,700118.482219,3971.92594523
1464773685.0,18526383.0,Roanoke,24660,H1,157,01008582,268,4120,2844,A,37157,030101030409,Town of Mayodan-Mayo River,+36.3818062,-079.7827539,06, ,G4020,Rockingham,Rockingham County,37,Upper Dan,Chowan-Roanoke,75398500.6858,52249.0263472
1015343286.0,31216352.0,Pamlico,20500,H1,145,01008577,450,4121,291,A,37145,030201010101,Cub Creek,+36.3863362,-078.9656441,06, ,G4020,Person,Person County,37,Upper Tar,Neuse-Pamlico,32460698.0973,28262.3874553
1374998243.0,14526326.0,Pamlico,37080,H1,077,01008556,450,4121,1136,A,37077,030201010101,Cub Creek,+36.2998840,-078.6576338,06, ,G4020,Granville,Granville County,37,Upper Tar,Neuse-Pamlico,12094184.51,18966.7522618
1875375079.0,18371242.0,Roanoke,40260,H1,083,01008559,468,4122,882,A,37083,030101070305,Blue Hole Swamp-Roanoke River,+36.2514375,-077.6448423,06, ,G4020,Halifax,Halifax County,37,Lower Roanoke,Chowan-Roanoke,10706319.7,31099.7351669
1811097685.0,108727749.0,Roanoke, ,H1,015,01026334, ,4122,1955,A,37015,030101070305,Blue Hole Swamp-Roanoke River,+36.0590432,-076.9623641,06, ,G4020,Bertie,Bertie County,37,Lower Roanoke,Chowan-Roanoke,78386852.3465,46836.9642479
1194550416.0,751154.0,Roanoke, ,H1,117,01026328, ,4122,2872,A,37117,030101070305,Blue Hole Swamp-Roanoke River,+35.8410585,-077.1128666,06, ,G4020,Martin,Martin County,37,Lower Roanoke,Chowan-Roanoke,21539961.1265,36859.9021644
992626969.0,3054395166.0,Albemarle-Chowan,28620,H1,055,01026133,545,4123,3157,A,37055,030102051503,Croatan Sound,+35.6062688,-075.7675364,06, ,G4020,Dare,Dare County,37,Albemarle,Chowan-Roanoke,92939554.8984,43804.1805962
1007613021.0,531404547.0,Albemarle-Chowan,28620,H1,177,01026332,545,4124,1854,A,37177,030102050902,Second Creek,+35.8704196,-076.1653454,06, ,G4020,Tyrrell,Tyrrell County,37,Albemarle,Chowan-Roanoke,111814021.602,47139.1133693
901664364.0,196093082.0,Albemarle-Chowan, ,H1,187,01026331, ,4125,1451,A,37187,030102050106,Town of Skinnersville-Chapel Swamp,+35.8447130,-076.5722906,06, ,G4020,Washington,Washington County,37,Albemarle,Chowan-Roanoke,54213042.1172,52617.3700968
1811097685.0,108727749.0,Roanoke, ,H1,015,01026334, ,4126,1955,A,37015,030101070706,Chiska Creek-Cashie River,+36.0590432,-076.9623641,06, ,G4020,Bertie,Bertie County,37,Lower Roanoke,Chowan-Roanoke,33731520.2188,26149.1227735
1273423252.0,7322093.0,Pamlico,39580,H1,069,01008553,450,4127,182,A,37069,030201020104,Lower Shocco Creek,+36.0882406,-078.2830903,06, ,G4020,Franklin,Franklin County,37,Fishing,Neuse-Pamlico,52901344.7305,52476.975908
1109696072.0,39641550.0,Pamlico, ,H1,185,01008593, ,4127,1145,A,37185,030201020104,Lower Shocco Creek,+36.3981051,-078.0998993,06, ,G4020,Warren,Warren County,37,Fishing,Neuse-Pamlico,19257171.8351,35615.6660706
1875375079.0,18371242.0,Pamlico,40260,H1,083,01008559,468,4128,882,A,37083,030201020503,Town of Hickory-Fishing Creek,+36.2514375,-077.6448423,06, ,G4020,Halifax,Halifax County,37,Fishing,Neuse-Pamlico,45470579.4917,56919.3582686
1308595511.0,3616270.0,Pamlico,40580,H1,065,01008551,468,4128,2172,A,37065,030201020503,Town of Hickory-Fishing Creek,+35.9170554,-077.6026551,06, ,G4020,Edgecombe,Edgecombe County,37,Fishing,Neuse-Pamlico,947638.328761,5275.93437106
1399639558.0,6132521.0,Pamlico,40580,H1,127,01008574,468,4128,2959,A,37127,030201020503,Town of Hickory-Fishing Creek,+35.9659447,-077.9875546,06, ,G4020,Nash,Nash County,37,Fishing,Neuse-Pamlico,22755218.7166,48626.7601366
992626969.0,3054395166.0,Albemarle-Chowan,28620,H1,055,01026133,545,4129,3157,A,37055,030102051507,Pamlico Sound-Oregon Inlet,+35.6062688,-075.7675364,06, ,G4020,Dare,Dare County,37,Albemarle,Chowan-Roanoke,91108687.4375,49728.1897281
1229441999.0,7647531.0,Upper Pee Dee, ,H1,035,01480108, ,4130,1476,A,51035,030401010804,Headwaters Stewarts Creek,+36.7319275,-080.7278646,06, ,G4020,Carroll,Carroll County,51,Upper Yadkin,Pee Dee,42038774.199,37608.8649922
1378305039.0,10715035.0,Upper Pee Dee,34340,H1,171,01008587,268,4130,3106,A,37171,030401010804,Headwaters Stewarts Creek,+36.4154160,-080.6864631,06, ,G4020,Surry,Surry County,37,Upper Yadkin,Pee Dee,49366832.3318,36031.3696749
1875375079.0,18371242.0,Pamlico,40260,H1,083,01008559,468,4131,882,A,37083,030201020604,Middle Deep Creek,+36.2514375,-077.6448423,06, ,G4020,Halifax,Halifax County,37,Fishing,Neuse-Pamlico,100451060.292,56115.4990239
1194550416.0,751154.0,Pamlico, ,H1,117,01026328, ,4131,2872,A,37117,030201020604,Middle Deep Creek,+35.8410585,-077.1128666,06, ,G4020,Martin,Martin County,37,Fishing,Neuse-Pamlico,31847.2466737,1245.54191846
901664364.0,196093082.0,Albemarle-Chowan, ,H1,187,01026331, ,4132,1451,A,37187,030102050207,Bull Creek-Deep Creek,+35.8447130,-076.5722906,06, ,G4020,Washington,Washington County,37,Albemarle,Chowan-Roanoke,101680004.44,52256.8945742
1007613021.0,531404547.0,Albemarle-Chowan,28620,H1,177,01026332,545,4132,1854,A,37177,030102050207,Bull Creek-Deep Creek,+35.8704196,-076.1653454,06, ,G4020,Tyrrell,Tyrrell County,37,Albemarle,Chowan-Roanoke,11841953.1428,20731.4686085
1007613021.0,531404547.0,Albemarle-Chowan,28620,H1,177,01026332,545,4133,1854,A,37177,030102050206,Riders Creek-Scuppernong River,+35.8704196,-076.1653454,06, ,G4020,Tyrrell,Tyrrell County,37,Albemarle,Chowan-Roanoke,123288345.094,61962.5627983
1273423252.0,7322093.0,Pamlico,39580,H1,069,01008553,450,4134,182,A,37069,030201020102,Little Shocco Creek,+36.0882406,-078.2830903,06, ,G4020,Franklin,Franklin County,37,Fishing,Neuse-Pamlico,18894018.1586,27443.6801446
1109696072.0,39641550.0,Pamlico, ,H1,185,01008593, ,4134,1145,A,37185,030201020102,Little Shocco Creek,+36.3981051,-078.0998993,06, ,G4020,Warren,Warren County,37,Fishing,Neuse-Pamlico,17765592.5703,28568.3155915
1811097685.0,108727749.0,Roanoke, ,H1,015,01026334, ,4135,1955,A,37015,030101070802,Headwaters Roquist Creek,+36.0590432,-076.9623641,06, ,G4020,Bertie,Bertie County,37,Lower Roanoke,Chowan-Roanoke,95807376.3672,60864.5838837
901664364.0,196093082.0,Albemarle-Chowan, ,H1,187,01026331, ,4136,1451,A,37187,030102050105,Town of Edenton-Albemarle Sound,+35.8447130,-076.5722906,06, ,G4020,Washington,Washington County,37,Albemarle,Chowan-Roanoke,23925093.5951,21229.8643025
1811097685.0,108727749.0,Albemarle-Chowan, ,H1,015,01026334, ,4136,1955,A,37015,030102050105,Town of Edenton-Albemarle Sound,+36.0590432,-076.9623641,06, ,G4020,Bertie,Bertie County,37,Albemarle,Chowan-Roanoke,46753943.2671,39999.6071453
446701190.0,157537228.0,Albemarle-Chowan, ,H1,041,01025822, ,4136,2817,A,37041,030102050105,Town of Edenton-Albemarle Sound,+36.1289790,-076.6027521,06, ,G4020,Chowan,Chowan County,37,Albemarle,Chowan-Roanoke,27050821.9815,22000.6121981
1273423252.0,7322093.0,Pamlico,39580,H1,069,01008553,450,4137,182,A,37069,030201020304,Crooked Swamp-Fishing Creek,+36.0882406,-078.2830903,06, ,G4020,Franklin,Franklin County,37,Fishing,Neuse-Pamlico,6921901.55852,17155.2393363
1875375079.0,18371242.0,Pamlico,40260,H1,083,01008559,468,4137,882,A,37083,030201020304,Crooked Swamp-Fishing Creek,+36.2514375,-077.6448423,06, ,G4020,Halifax,Halifax County,37,Fishing,Neuse-Pamlico,35116751.7218,50055.8906221
1109696072.0,39641550.0,Pamlico, ,H1,185,01008593, ,4137,1145,A,37185,030201020304,Crooked Swamp-Fishing Creek,+36.3981051,-078.0998993,06, ,G4020,Warren,Warren County,37,Fishing,Neuse-Pamlico,4588970.28441,13120.7889642
1399639558.0,6132521.0,Pamlico,40580,H1,127,01008574,468,4137,2959,A,37127,030201020304,Crooked Swamp-Fishing Creek,+35.9659447,-077.9875546,06, ,G4020,Nash,Nash County,37,Fishing,Neuse-Pamlico,56053754.5224,58613.4656319
1015343286.0,31216352.0,Neuse,20500,H1,145,01008577,450,4138,291,A,37145,030202010101,North Flat River,+36.3863362,-078.9656441,06, ,G4020,Person,Person County,37,Upper Neuse,Neuse-Pamlico,104038903.75,59252.2103735
1811097685.0,108727749.0,Roanoke, ,H1,015,01026334, ,4139,1955,A,37015,030101070501,Indian Creek,+36.0590432,-076.9623641,06, ,G4020,Bertie,Bertie County,37,Lower Roanoke,Chowan-Roanoke,82993685.2422,49974.9464769
740762056.0,30708529.0,Neuse,20500,H1,063,01008550,450,4140,262,A,37063,030202010103,Deep Creek,+36.0338223,-078.8781198,06, ,G4020,Durham,Durham County,37,Upper Neuse,Neuse-Pamlico,1797736.66467,8344.28743392
1015343286.0,31216352.0,Neuse,20500,H1,145,01008577,450,4140,291,A,37145,030202010103,Deep Creek,+36.3863362,-078.9656441,06, ,G4020,Person,Person County,37,Upper Neuse,Neuse-Pamlico,93660712.811,61740.1964716
901664364.0,196093082.0,Albemarle-Chowan, ,H1,187,01026331, ,4141,1451,A,37187,030102050108,Sandy Point-Albemarle Sound,+35.8447130,-076.5722906,06, ,G4020,Washington,Washington County,37,Albemarle,Chowan-Roanoke,35731206.6116,36967.040146
446701190.0,157537228.0,Albemarle-Chowan, ,H1,041,01025822, ,4141,2817,A,37041,030102050108,Sandy Point-Albemarle Sound,+36.1289790,-076.6027521,06, ,G4020,Chowan,Chowan County,37,Albemarle,Chowan-Roanoke,37534627.5226,31150.0091138
1100481969.0,8622997.0,Roanoke, ,H1,033,01008542, ,4142,1238,A,37033,030101040106,Upper Moon Creek,+36.3942984,-079.3396090,06, ,G4020,Caswell,Caswell County,37,Lower Dan,Chowan-Roanoke,81898888.7344,41619.2178357
1811097685.0,108727749.0,Albemarle-Chowan, ,H1,015,01026334, ,4143,1955,A,37015,030102030705,Salmon Creek,+36.0590432,-076.9623641,06, ,G4020,Bertie,Bertie County,37,Chowan,Chowan-Roanoke,50797013.4141,41086.2799057
1098038862.0,27933266.0,Roanoke,15500,H1,001,01008531,268,4144,59,A,37001,030101040502,Hyco Creek,+36.0439535,-079.4005733,06, ,G4020,Alamance,Alamance County,37,Lower Dan,Chowan-Roanoke,1471262.778,7148.36777681
1100481969.0,8622997.0,Roanoke, ,H1,033,01008542, ,4144,1238,A,37033,030101040502,Hyco Creek,+36.3942984,-079.3396090,06, ,G4020,Caswell,Caswell County,37,Lower Dan,Chowan-Roanoke,134810666.746,68244.8705735
1030776926.0,8970158.0,Roanoke,20500,H1,135,01008576,450,4144,1469,A,37135,030101040502,Hyco Creek,+36.0625300,-079.1199953,06, ,G4020,Orange,Orange County,37,Lower Dan,Chowan-Roanoke,10739834.1892,16883.6375924
1273423252.0,7322093.0,Pamlico,39580,H1,069,01008553,450,4145,182,A,37069,030201010703,Upper Sandy Creek,+36.0882406,-078.2830903,06, ,G4020,Franklin,Franklin County,37,Upper Tar,Neuse-Pamlico,35446515.7428,28631.9850427
1109696072.0,39641550.0,Pamlico, ,H1,185,01008593, ,4145,1145,A,37185,030201010703,Upper Sandy Creek,+36.3981051,-078.0998993,06, ,G4020,Warren,Warren County,37,Upper Tar,Neuse-Pamlico,16763333.8123,18849.9578033
656633631.0,42196853.0,Pamlico,25780,H1,181,01008591,450,4145,3069,A,37181,030201010703,Upper Sandy Creek,+36.3654806,-078.4054343,06, ,G4020,Vance,Vance County,37,Upper Tar,Neuse-Pamlico,4136013.02207,16352.2275205
1875375079.0,18371242.0,Pamlico,40260,H1,083,01008559,468,4146,882,A,37083,030201020206,Lower Little Fishing Creek,+36.2514375,-077.6448423,06, ,G4020,Halifax,Halifax County,37,Fishing,Neuse-Pamlico,60977819.625,37912.5974373
1374998243.0,14526326.0,Pamlico,37080,H1,077,01008556,450,4147,1136,A,37077,030201010203,Tabbs Creek,+36.2998840,-078.6576338,06, ,G4020,Granville,Granville County,37,Upper Tar,Neuse-Pamlico,43526866.6844,38330.5341957
656633631.0,42196853.0,Pamlico,25780,H1,181,01008591,450,4147,3069,A,37181,030201010203,Tabbs Creek,+36.3654806,-078.4054343,06, ,G4020,Vance,Vance County,37,Upper Tar,Neuse-Pamlico,62176551.359,67387.5213429
1464773685.0,18526383.0,Roanoke,24660,H1,157,01008582,268,4148,2844,A,37157,030101030901,Town Creek-Dan River,+36.3818062,-079.7827539,06, ,G4020,Rockingham,Rockingham County,37,Upper Dan,Chowan-Roanoke,91213068.875,45764.9194606
1875375079.0,18371242.0,Pamlico,40260,H1,083,01008559,468,4149,882,A,37083,030201020405,Cow Haul Swamp-Beech Swamp,+36.2514375,-077.6448423,06, ,G4020,Halifax,Halifax County,37,Fishing,Neuse-Pamlico,117920339.062,69894.716552
1811097685.0,108727749.0,Roanoke, ,H1,015,01026334, ,4150,1955,A,37015,030101070705,Community of Francis Mill-Cashie River,+36.0590432,-076.9623641,06, ,G4020,Bertie,Bertie County,37,Lower Roanoke,Chowan-Roanoke,65692514.3359,46437.5674069
1162543117.0,17531433.0,Roanoke,49180,H1,169,01008586,268,4151,671,A,37169,030101030104,Elk Creek-Dan River,+36.3935056,-080.2661995,06, ,G4020,Stokes,Stokes County,37,Upper Dan,Chowan-Roanoke,29256749.3551,25803.2009561
1251234938.0,7142556.0,Roanoke, ,H1,141,01497999, ,4151,826,A,51141,030101030104,Elk Creek-Dan River,+36.6671277,-080.2864131,06, ,G4020,Patrick,Patrick County,51,Upper Dan,Chowan-Roanoke,20971566.0903,27433.354371
1007613021.0,531404547.0,Albemarle-Chowan,28620,H1,177,01026332,545,4152,1854,A,37177,030102050904,Little Alligator River,+35.8704196,-076.1653454,06, ,G4020,Tyrrell,Tyrrell County,37,Albemarle,Chowan-Roanoke,107947376.289,50901.1596627
1100481969.0,8622997.0,Roanoke, ,H1,033,01008542, ,4153,1238,A,37033,030101040501,Reedy Fork,+36.3942984,-079.3396090,06, ,G4020,Caswell,Caswell County,37,Lower Dan,Chowan-Roanoke,41521339.2969,41792.5067963
1875375079.0,18371242.0,Roanoke,40260,H1,083,01008559,468,4154,882,A,37083,030101070303,Cypress Swamp,+36.2514375,-077.6448423,06, ,G4020,Halifax,Halifax County,37,Lower Roanoke,Chowan-Roanoke,58180228.0078,39711.4910631
656633631.0,42196853.0,Pamlico,25780,H1,181,01008591,450,4155,3069,A,37181,030201010202,Ruin Creek,+36.3654806,-078.4054343,06, ,G4020,Vance,Vance County,37,Upper Tar,Neuse-Pamlico,78326955.8516,43688.5323693
1374998243.0,14526326.0,Pamlico,37080,H1,077,01008556,450,4156,1136,A,37077,030201010104,North Fork Tar River,+36.2998840,-078.6576338,06, ,G4020,Granville,Granville County,37,Upper Tar,Neuse-Pamlico,58491186.1406,34854.856121
1229441999.0,7647531.0,Upper Pee Dee, ,H1,035,01480108, ,4157,1476,A,51035,030401010805,Pauls Creek,+36.7319275,-080.7278646,06, ,G4020,Carroll,Carroll County,51,Upper Yadkin,Pee Dee,55357976.8549,41374.9236346
1378305039.0,10715035.0,Upper Pee Dee,34340,H1,171,01008587,268,4157,3106,A,37171,030401010805,Pauls Creek,+36.4154160,-080.6864631,06, ,G4020,Surry,Surry County,37,Upper Yadkin,Pee Dee,18766817.2025,21515.0084769
1875375079.0,18371242.0,Roanoke,40260,H1,083,01008559,468,4158,882,A,37083,030101070304,White Millpond-Kehukee Swamp,+36.2514375,-077.6448423,06, ,G4020,Halifax,Halifax County,37,Lower Roanoke,Chowan-Roanoke,84389359.6484,48575.7217653
1875375079.0,18371242.0,Pamlico,40260,H1,083,01008559,468,4159,882,A,37083,030201020602,Town of Dawson Crossroads,+36.2514375,-077.6448423,06, ,G4020,Halifax,Halifax County,37,Fishing,Neuse-Pamlico,32064422.5469,33031.2174935
990258085.0,5281696.0,Roanoke,32300,H1,089,01502770, ,4160,268,A,51089,030101030408,Pawpaw Creek-Mayo River,+36.6206074,-079.9806728,06, ,G4020,Henry,Henry County,51,Upper Dan,Chowan-Roanoke,11098349.4451,17240.3508697
1162543117.0,17531433.0,Roanoke,49180,H1,169,01008586,268,4160,671,A,37169,030101030408,Pawpaw Creek-Mayo River,+36.3935056,-080.2661995,06, ,G4020,Stokes,Stokes County,37,Upper Dan,Chowan-Roanoke,20860731.0177,23362.9590191
1464773685.0,18526383.0,Roanoke,24660,H1,157,01008582,268,4160,2844,A,37157,030101030408,Pawpaw Creek-Mayo River,+36.3818062,-079.7827539,06, ,G4020,Rockingham,Rockingham County,37,Upper Dan,Chowan-Roanoke,48674478.8555,31946.6528994
446701190.0,157537228.0,Albemarle-Chowan, ,H1,041,01025822, ,4161,2817,A,37041,030102050107,Sandy Point-Nixous Beach,+36.1289790,-076.6027521,06, ,G4020,Chowan,Chowan County,37,Albemarle,Chowan-Roanoke,33068814.5938,34068.670208
1374998243.0,14526326.0,Pamlico,37080,H1,077,01008556,450,4162,1136,A,37077,030201010201,Fishing Creek,+36.2998840,-078.6576338,06, ,G4020,Granville,Granville County,37,Upper Tar,Neuse-Pamlico,121596471.906,59235.7142587
1007613021.0,531404547.0,Albemarle-Chowan,28620,H1,177,01026332,545,4163,1854,A,37177,030102050208,Norman Smith Legion Beach-Bull Bay,+35.8704196,-076.1653454,06, ,G4020,Tyrrell,Tyrrell County,37,Albemarle,Chowan-Roanoke,41336286.5469,35688.6277939
1251234938.0,7142556.0,Upper Pee Dee, ,H1,141,01497999, ,4164,826,A,51141,030401010802,Johnson Creek,+36.6671277,-080.2864131,06, ,G4020,Patrick,Patrick County,51,Upper Yadkin,Pee Dee,38254736.6151,35847.3552521
1229441999.0,7647531.0,Upper Pee Dee, ,H1,035,01480108, ,4164,1476,A,51035,030401010802,Johnson Creek,+36.7319275,-080.7278646,06, ,G4020,Carroll,Carroll County,51,Upper Yadkin,Pee Dee,6020815.93391,32379.7855586
1378305039.0,10715035.0,Upper Pee Dee,34340,H1,171,01008587,268,4164,3106,A,37171,030401010802,Johnson Creek,+36.4154160,-080.6864631,06, ,G4020,Surry,Surry County,37,Upper Yadkin,Pee Dee,3662389.83807,9114.17465098
1162543117.0,17531433.0,Roanoke,49180,H1,169,01008586,268,4165,671,A,37169,030101030402,Russell Creek,+36.3935056,-080.2661995,06, ,G4020,Stokes,Stokes County,37,Upper Dan,Chowan-Roanoke,4115608.23547,11660.5787535
1251234938.0,7142556.0,Roanoke, ,H1,141,01497999, ,4165,826,A,51141,030101030402,Russell Creek,+36.6671277,-080.2864131,06, ,G4020,Patrick,Patrick County,51,Upper Dan,Chowan-Roanoke,62831319.7917,41501.9796368
1875375079.0,18371242.0,Pamlico,40260,H1,083,01008559,468,4166,882,A,37083,030201020603,Upper Deep Creek,+36.2514375,-077.6448423,06, ,G4020,Halifax,Halifax County,37,Fishing,Neuse-Pamlico,36935103.1641,34529.5977808
1109696072.0,39641550.0,Pamlico, ,H1,185,01008593, ,4167,1145,A,37185,030201020103,Middle Shocco Creek,+36.3981051,-078.0998993,06, ,G4020,Warren,Warren County,37,Fishing,Neuse-Pamlico,62840959.0078,42807.4674284
1811097685.0,108727749.0,Roanoke, ,H1,015,01026334, ,4168,1955,A,37015,030101070704,Whiteoak Swamp,+36.0590432,-076.9623641,06, ,G4020,Bertie,Bertie County,37,Lower Roanoke,Chowan-Roanoke,52427639.0938,35641.5248237
1162543117.0,17531433.0,Roanoke,49180,H1,169,01008586,268,4169,671,A,37169,030101030105,Peters Creek-Dan River,+36.3935056,-080.2661995,06, ,G4020,Stokes,Stokes County,37,Upper Dan,Chowan-Roanoke,59894234.9092,41818.1643232
1251234938.0,7142556.0,Roanoke, ,H1,141,01497999, ,4169,826,A,51141,030101030105,Peters Creek-Dan River,+36.6671277,-080.2864131,06, ,G4020,Patrick,Patrick County,51,Upper Dan,Chowan-Roanoke,46076726.6493,39232.0564866
1251234938.0,7142556.0,Upper Pee Dee, ,H1,141,01497999, ,4170,826,A,51141,030401010803,Lovills Creek,+36.6671277,-080.2864131,06, ,G4020,Patrick,Patrick County,51,Upper Yadkin,Pee Dee,12432.7932134,3578.07464655
1229441999.0,7647531.0,Upper Pee Dee, ,H1,035,01480108, ,4170,1476,A,51035,030401010803,Lovills Creek,+36.7319275,-080.7278646,06, ,G4020,Carroll,Carroll County,51,Upper Yadkin,Pee Dee,65004450.419,41439.1974714
1378305039.0,10715035.0,Upper Pee Dee,34340,H1,171,01008587,268,4170,3106,A,37171,030401010803,Lovills Creek,+36.4154160,-080.6864631,06, ,G4020,Surry,Surry County,37,Upper Yadkin,Pee Dee,28111002.5749,26675.2484115
1015343286.0,31216352.0,Pamlico,20500,H1,145,01008577,450,4171,291,A,37145,030201010102,Headwaters Tar River,+36.3863362,-078.9656441,06, ,G4020,Person,Person County,37,Upper Tar,Neuse-Pamlico,48550352.2035,34503.7970282
1374998243.0,14526326.0,Pamlico,37080,H1,077,01008556,450,4171,1136,A,37077,030201010102,Headwaters Tar River,+36.2998840,-078.6576338,06, ,G4020,Granville,Granville County,37,Upper Tar,Neuse-Pamlico,20697084.9028,22973.8620772
1015343286.0,31216352.0,Pamlico,20500,H1,145,01008577,450,4172,291,A,37145,030201010103,Shelton Creek,+36.3863362,-078.9656441,06, ,G4020,Person,Person County,37,Upper Tar,Neuse-Pamlico,995470.611808,6786.34373774
1374998243.0,14526326.0,Pamlico,37080,H1,077,01008556,450,4172,1136,A,37077,030201010103,Shelton Creek,+36.2998840,-078.6576338,06, ,G4020,Granville,Granville County,37,Upper Tar,Neuse-Pamlico,64433232.4834,48097.7919259
1811097685.0,108727749.0,Albemarle-Chowan, ,H1,015,01026334, ,4173,1955,A,37015,030102030706,Edenhouse Point-Chowan River,+36.0590432,-076.9623641,06, ,G4020,Bertie,Bertie County,37,Chowan,Chowan-Roanoke,40944192.1529,33020.4486506
446701190.0,157537228.0,Albemarle-Chowan, ,H1,041,01025822, ,4173,2817,A,37041,030102030706,Edenhouse Point-Chowan River,+36.1289790,-076.6027521,06, ,G4020,Chowan,Chowan County,37,Chowan,Chowan-Roanoke,22375957.8769,25347.5695552
1007613021.0,531404547.0,Albemarle-Chowan,28620,H1,177,01026332,545,4174,1854,A,37177,030102050907,Lewis Point-Albemarle Sound,+35.8704196,-076.1653454,06, ,G4020,Tyrrell,Tyrrell County,37,Albemarle,Chowan-Roanoke,38580478.2188,37792.3598068
990258085.0,5281696.0,Roanoke,32300,H1,089,01502770, ,4175,268,A,51089,030101030404,Crooked Creek-Lower South Mayo River,+36.6206074,-079.9806728,06, ,G4020,Henry,Henry County,51,Upper Dan,Chowan-Roanoke,16652811.682,20994.9403125
1162543117.0,17531433.0,Roanoke,49180,H1,169,01008586,268,4175,671,A,37169,030101030404,Crooked Creek-Lower South Mayo River,+36.3935056,-080.2661995,06, ,G4020,Stokes,Stokes County,37,Upper Dan,Chowan-Roanoke,39987065.2206,34475.238607
1251234938.0,7142556.0,Roanoke, ,H1,141,01497999, ,4175,826,A,51141,030101030404,Crooked Creek-Lower South Mayo River,+36.6671277,-080.2864131,06, ,G4020,Patrick,Patrick County,51,Upper Dan,Chowan-Roanoke,44923399.9636,37527.9257553
1464773685.0,18526383.0,Roanoke,24660,H1,157,01008582,268,4175,2844,A,37157,030101030404,Crooked Creek-Lower South Mayo River,+36.3818062,-079.7827539,06, ,G4020,Rockingham,Rockingham County,37,Upper Dan,Chowan-Roanoke,1188606.80321,7993.32632551
1273423252.0,7322093.0,Pamlico,39580,H1,069,01008553,450,4176,182,A,37069,030201010701,Headwaters Sandy Creek,+36.0882406,-078.2830903,06, ,G4020,Franklin,Franklin County,37,Upper Tar,Neuse-Pamlico,19857.4124911,1023.7236123
1109696072.0,39641550.0,Pamlico, ,H1,185,01008593, ,4176,1145,A,37185,030201010701,Headwaters Sandy Creek,+36.3981051,-078.0998993,06, ,G4020,Warren,Warren County,37,Upper Tar,Neuse-Pamlico,19504.9671354,1289.13158123
